76	http://dbpedia.org/resource/George_Takei
77	http://dbpedia.org/resource/James_Hampton_(actor)
78	http://dbpedia.org/resource/Henry_Bumstead
79	http://dbpedia.org/resource/Category:LGBT-related_horror_films
80	http://dbpedia.org/resource/Never_Say_Never_Again
81	http://dbpedia.org/resource/Norman_Jewison
82	http://dbpedia.org/resource/A._O._Scott
83	http://dbpedia.org/resource/Category:Films_shot_in_Iowa
84	http://dbpedia.org/resource/Kevin_McClory
85	http://dbpedia.org/resource/The_Pope_of_Greenwich_Village
86	http://dbpedia.org/resource/Jonathan_Banks
87	http://dbpedia.org/resource/The_Bridge_on_the_River_Kwai
88	http://dbpedia.org/resource/The_Godfather
89	http://dbpedia.org/resource/Heavy_(film)
90	http://dbpedia.org/resource/Kathryn_Erbe
91	http://dbpedia.org/resource/The_Proprietor
92	http://dbpedia.org/resource/Simply_Mad_About_the_Mouse:_A_Musical_Celebration_of_Imagination
93	http://dbpedia.org/resource/Hulk_Hogan
94	http://dbpedia.org/resource/Category:Films_set_in_the_1920s
95	http://dbpedia.org/resource/%22Crocodile%22_Dundee_II
96	http://dbpedia.org/resource/Category:2000s_crime_drama_films
97	http://dbpedia.org/resource/Kids_in_the_Hall:_Brain_Candy
98	http://dbpedia.org/resource/Category:Films_about_contract_killing
99	http://dbpedia.org/resource/Category:Films_set_in_1999
100	http://dbpedia.org/resource/Hayley_Mills
101	http://dbpedia.org/resource/Blown_Away_(1994_film)
102	http://dbpedia.org/resource/Category:British_comedy_films
103	http://dbpedia.org/resource/Lord_of_Illusions
104	http://dbpedia.org/resource/Rob_Bottin
105	http://dbpedia.org/resource/Annie_Award_for_Best_Animated_Feature
106	http://dbpedia.org/resource/Duck_Soup_(1933_film)
107	http://dbpedia.org/resource/John_Benjamin_Hickey
108	http://dbpedia.org/resource/Rules_of_Engagement_(film)
109	http://dbpedia.org/resource/Rick_Baker
110	http://dbpedia.org/resource/Category:American_horror_films
111	http://dbpedia.org/resource/Category:Films_set_in_1978
112	http://dbpedia.org/resource/Nino_Baragli
113	http://dbpedia.org/resource/List_of_productions_using_the_Vasquez_Rocks_as_a_filming_location
114	http://dbpedia.org/resource/Parody_film
115	http://dbpedia.org/resource/Love_in_the_Afternoon_(1957_film)
116	http://dbpedia.org/resource/Last_Summer_in_the_Hamptons
117	http://dbpedia.org/resource/Sadomasochism
118	http://dbpedia.org/resource/The_Gay_Deceivers
119	http://dbpedia.org/resource/Con_Air
120	http://dbpedia.org/resource/Russia
121	http://dbpedia.org/resource/Sony_Pictures
122	http://dbpedia.org/resource/We_Love_Disney_(2015_album)
123	http://dbpedia.org/resource/Ron_Howard
124	http://dbpedia.org/resource/Live-action_animated_film
125	http://dbpedia.org/resource/MTV_Movie_Award_for_Best_Comedic_Performance
126	http://dbpedia.org/resource/Shall_We_Dance_(1937_film)
127	http://dbpedia.org/resource/Category:Films_set_in_the_Soviet_Union
128	http://dbpedia.org/resource/Tom_Jung
129	http://dbpedia.org/resource/University_of_California,_Los_Angeles
130	http://dbpedia.org/resource/John_Cassavetes
131	http://dbpedia.org/resource/Deaths_in_February_2014
132	http://dbpedia.org/resource/Ted_Elliott_(screenwriter)
133	http://dbpedia.org/resource/List_of_interracial_romance_films
134	http://dbpedia.org/resource/Baby:_Secret_of_the_Lost_Legend
135	http://dbpedia.org/resource/Penitentiary_II
136	http://dbpedia.org/resource/Category:Seafaring_films
137	http://dbpedia.org/resource/Kevin_Costner
138	http://dbpedia.org/resource/Category:1970s_action_films
139	http://dbpedia.org/resource/Loni_Anderson
140	http://dbpedia.org/resource/Double_entendre
141	http://dbpedia.org/resource/Jack_Frost_(1998_film)
142	http://dbpedia.org/resource/Category:Romantic_period_films
143	http://dbpedia.org/resource/Barry_Malkin
144	http://dbpedia.org/resource/Category:Gangster_films
145	http://dbpedia.org/resource/The_Time_Traveler's_Wife_(film)
146	http://dbpedia.org/resource/Guillermo_del_Toro
147	http://dbpedia.org/resource/Satellite_Award_for_Best_Actor_–_Motion_Picture
148	http://dbpedia.org/class/yago/WikicatFantasy-comedyFilms
149	http://dbpedia.org/resource/Leigh_Brackett
150	http://dbpedia.org/resource/Dead_Men_Don't_Wear_Plaid
151	http://dbpedia.org/class/yago/WikicatComedyHorrorFilms
152	http://dbpedia.org/resource/The_Minus_Man
153	http://dbpedia.org/resource/Steve_Buscemi_filmography
154	http://dbpedia.org/resource/Category:Films_about_telepresence
155	http://dbpedia.org/resource/Dave_Chappelle
156	http://dbpedia.org/resource/Trench_coats_in_popular_culture
157	http://dbpedia.org/resource/Walt_Disney_Animation_Studios
158	http://dbpedia.org/resource/Stabbing_Westward
159	http://dbpedia.org/resource/Category:Films_set_in_1997
160	http://dbpedia.org/resource/Napoleon_and_Samantha
161	http://dbpedia.org/ontology/Film
162	http://dbpedia.org/resource/Franco_Zeffirelli
163	http://dbpedia.org/resource/Blockbuster_Entertainment_Award
164	http://dbpedia.org/resource/Dylan_Baker
165	http://dbpedia.org/resource/Better_Off_Dead_(film)
166	http://dbpedia.org/resource/Heroin
167	http://dbpedia.org/class/yago/WikicatAmericanIndependentFilms
168	http://dbpedia.org/resource/James_Whale
169	http://dbpedia.org/resource/Nick_Cassavetes
170	http://dbpedia.org/resource/List_of_1988_box_office_number-one_films_in_the_United_States
171	http://dbpedia.org/resource/Joel_B._Michaels
172	http://dbpedia.org/resource/Sven_Nykvist
173	http://dbpedia.org/resource/Michael_Douglas_on_stage_and_screen
174	http://dbpedia.org/resource/Hamlet_(1990_film)
175	http://dbpedia.org/resource/Edward_Everett_Horton
176	http://dbpedia.org/resource/Michael_Gambon
177	http://dbpedia.org/resource/Rocky
178	http://dbpedia.org/resource/List_of_American_films_of_1957
179	http://dbpedia.org/resource/List_of_films_set_in_the_Southern_United_States
180	http://dbpedia.org/resource/The_Bat_Whispers
181	http://dbpedia.org/resource/Air_Force_One_(film)
182	http://dbpedia.org/resource/Category:Spaghetti_Western_films
183	http://dbpedia.org/resource/Glenn_Strange
184	http://dbpedia.org/resource/Vincent_Kartheiser
185	http://dbpedia.org/resource/Annie_Award_for_Directing_in_a_Feature_Production
186	http://dbpedia.org/resource/Carlo_Di_Palma
187	http://dbpedia.org/resource/Bloodsport_(film)
188	http://dbpedia.org/resource/Michael_Herz_(producer)
189	http://dbpedia.org/resource/Everyone_Says_I_Love_You
190	http://dbpedia.org/resource/Out_of_print
191	http://dbpedia.org/resource/Body_Shots
192	http://dbpedia.org/resource/Anna_Thomson
193	http://dbpedia.org/resource/The_Ladd_Company
194	http://dbpedia.org/resource/White_Christmas_(film)
195	http://dbpedia.org/resource/Two_Family_House
196	http://dbpedia.org/resource/Star_Kid
197	http://dbpedia.org/resource/Great_Britain
198	http://dbpedia.org/resource/A_Touch_of_Class_(film)
199	http://dbpedia.org/resource/John_and_James_Woolf
200	http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Film
201	http://dbpedia.org/resource/James_Cromwell
202	http://dbpedia.org/resource/Three_Colors:_Blue
203	http://dbpedia.org/resource/The_General_(1926_film)
204	http://dbpedia.org/resource/The_Rock_(film)
205	http://dbpedia.org/resource/Universal_Studios_Hollywood
206	http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain
207	http://dbpedia.org/resource/All_Quiet_on_the_Western_Front_(1930_film)
208	http://dbpedia.org/class/yago/Event100029378
209	http://dbpedia.org/resource/Don_Mancini
210	http://dbpedia.org/resource/The_Amazing_Panda_Adventure
211	http://dbpedia.org/resource/Conrad_L._Hall
212	http://dbpedia.org/resource/Category:Supernatural_thriller_films
213	http://dbpedia.org/resource/Siskel_&_Ebert
214	http://dbpedia.org/resource/Category:American_children's_fantasy_films
215	http://dbpedia.org/resource/Lauren_Bacall
216	http://dbpedia.org/resource/Jean_Simmons
217	http://dbpedia.org/resource/List_of_appearances_of_Monument_Valley_in_the_media
218	http://dbpedia.org/resource/Congo_(film)
219	http://dbpedia.org/resource/Thriller_(genre)
220	http://dbpedia.org/resource/62nd_Academy_Awards
221	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestSupportingActressGoldenGlobeWinningPerformance
222	http://dbpedia.org/resource/Hong_Kong_action_cinema
223	http://dbpedia.org/resource/1954_in_film
224	http://dbpedia.org/resource/Category:Films_based_on_mystery_novels
225	http://dbpedia.org/resource/Tom_Arnold_(actor)
226	http://dbpedia.org/resource/Henry_Daniell
227	http://dbpedia.org/resource/Matthew_Sweet
228	http://dbpedia.org/resource/John_Glover_(actor)
229	http://dbpedia.org/resource/Federico_Fellini
230	http://dbpedia.org/resource/Jean-Louis_Trintignant
231	http://dbpedia.org/resource/Category:A_Nightmare_on_Elm_Street
232	http://dbpedia.org/resource/List_of_Nordic_Academy_Award_winners_and_nominees
233	http://dbpedia.org/resource/Category:Film_scores_by_Ry_Cooder
234	http://dbpedia.org/resource/Mark_Goldblatt
235	http://dbpedia.org/resource/Eric_Larson
236	http://dbpedia.org/resource/Category:BDSM_in_films
237	http://dbpedia.org/resource/Mark_Irwin
238	http://dbpedia.org/resource/Category:Cinergi_Pictures_films
239	http://dbpedia.org/resource/Koyaanisqatsi
240	http://dbpedia.org/resource/Charles_Orme
241	http://dbpedia.org/resource/Thomas_Haden_Church
242	http://dbpedia.org/resource/Spellbound_(1945_film)
243	http://dbpedia.org/resource/Lisa_Schwarzbaum
244	http://dbpedia.org/resource/Michael_Apted
245	http://dbpedia.org/resource/Political_Film_Society_Award_for_Peace
246	http://dbpedia.org/resource/Dan_Halsted
247	http://dbpedia.org/resource/Category:Italian_independent_films
248	http://dbpedia.org/resource/O'Neal_Compton
249	http://dbpedia.org/resource/Nicolas_Cage
250	http://dbpedia.org/resource/Category:Films_that_won_the_Best_Sound_Editing_Academy_Award
251	http://dbpedia.org/resource/Kyle_Cooper
252	http://dbpedia.org/resource/Far_from_Home:_The_Adventures_of_Yellow_Dog
253	http://dbpedia.org/resource/Mystery_Men
254	http://dbpedia.org/resource/Hurricane_Streets
255	http://dbpedia.org/resource/List_of_Nostalgia_Critic_episodes
256	http://dbpedia.org/resource/Brock_Winkless
257	http://dbpedia.org/resource/Geena_Davis
258	http://dbpedia.org/resource/Mario_Kassar
259	http://dbpedia.org/resource/Martin_Kenzie
260	http://dbpedia.org/resource/Nick_McLean
261	http://dbpedia.org/resource/22nd_Young_Artist_Awards
262	http://dbpedia.org/resource/Mika_Doi
263	http://dbpedia.org/resource/David_Lynch
264	http://dbpedia.org/resource/Deauville_American_Film_Festival
265	http://dbpedia.org/resource/Cincinnati
266	http://dbpedia.org/class/yago/WikicatDystopianFilms
267	http://dbpedia.org/resource/Grunge
268	http://dbpedia.org/resource/Eric_Idle
269	http://dbpedia.org/resource/Crimes_and_Misdemeanors
270	http://dbpedia.org/resource/De_Laurentiis_Entertainment_Group
271	http://dbpedia.org/resource/Polish_Wedding
272	http://dbpedia.org/resource/George_Gershwin
273	http://dbpedia.org/resource/Patrick_Williams_(composer)
274	http://dbpedia.org/resource/Category:1980s_biographical_films
275	http://dbpedia.org/resource/Grammy_Award_for_Best_Score_Soundtrack_Album_for_a_Motion_Picture,_Television_or_Other_Visual_Media
276	http://dbpedia.org/resource/Serial_killer
277	http://dbpedia.org/resource/The_Abyss
278	http://dbpedia.org/resource/Category:Films_featuring_a_Best_Actress_Academy_Award-winning_performance
279	http://dbpedia.org/resource/The_Shining_(film)
280	http://dbpedia.org/resource/Category:Films_directed_by_Mike_Nichols
281	http://dbpedia.org/resource/Max_Steiner
282	http://dbpedia.org/resource/Tommy_Lee_Wallace
283	http://dbpedia.org/resource/The_Thing_(1982_film)
284	http://dbpedia.org/resource/My_Best_Friend's_Wedding
285	http://dbpedia.org/resource/Timeline_of_music_in_the_United_States_(1970–present)
286	http://dbpedia.org/resource/Flying_Saucer_Daffy
287	http://dbpedia.org/resource/Claire_Bloom
288	http://dbpedia.org/resource/Jack_Pierce_(makeup_artist)
289	http://dbpedia.org/resource/Category:Films_set_in_the_1900s
290	http://dbpedia.org/resource/List_of_films_banned_in_Malaysia
291	http://dbpedia.org/resource/The_War_of_the_Worlds_(1953_film)
292	http://dbpedia.org/resource/Zelda_Rubinstein
293	http://dbpedia.org/resource/The_Navigator:_A_Medieval_Odyssey
294	http://dbpedia.org/resource/Moses_Gunn
295	http://dbpedia.org/resource/Caught_Up_(film)
296	http://dbpedia.org/resource/Carl_Foreman
297	http://dbpedia.org/resource/Araceli_de_León
298	http://dbpedia.org/resource/Barbarella_(film)
299	http://dbpedia.org/resource/Zeus_and_Roxanne
300	http://dbpedia.org/resource/All_the_Vermeers_in_New_York
301	http://dbpedia.org/resource/List_of_horror_films_of_1992
302	http://dbpedia.org/resource/October_Sky
303	http://dbpedia.org/resource/Steve_Zahn
304	http://dbpedia.org/resource/Harry_Connick,_Jr.
305	http://dbpedia.org/resource/Category:Films_produced_by_David_Brown
306	http://dbpedia.org/class/yago/WikicatSpanish-languageFilms
307	http://dbpedia.org/resource/Michael_Berryman
308	http://dbpedia.org/resource/Lisa_Jane_Persky
309	http://dbpedia.org/resource/List_of_incomplete_or_partially_lost_films
310	http://dbpedia.org/resource/Test_screening
311	http://dbpedia.org/resource/Rob_Lowe
312	http://dbpedia.org/resource/Mark_Rydell
313	http://dbpedia.org/resource/Vincent_Pastore
314	http://dbpedia.org/resource/Category:Snuff_films_in_fiction
315	http://dbpedia.org/resource/Sitges_Film_Festival
316	http://dbpedia.org/resource/Splatter_film
317	http://dbpedia.org/resource/British_Independent_Film_Awards
318	http://dbpedia.org/resource/What_Lies_Beneath
319	http://dbpedia.org/resource/The_Birdcage
320	http://dbpedia.org/resource/List_of_fictional_princesses
321	http://dbpedia.org/resource/Jack_Conley_(actor)
322	http://dbpedia.org/resource/David_Bowie
323	http://dbpedia.org/resource/Category:Supernatural_horror_films
324	http://dbpedia.org/resource/Haunted_house
325	http://dbpedia.org/resource/List_of_transgender_characters_in_film_and_television
326	http://dbpedia.org/resource/Jill_Bilcock
327	http://dbpedia.org/resource/Randy_Cartwright
328	http://dbpedia.org/resource/1972_in_film
329	http://dbpedia.org/resource/Category:1990s_sequel_films
330	http://dbpedia.org/resource/Category:Legal_films
331	http://dbpedia.org/class/yago/YagoLegalActorGeo
332	http://dbpedia.org/resource/Richard_Edson
333	http://dbpedia.org/resource/Jan_de_Bont
334	http://dbpedia.org/resource/John_Scott_(composer)
335	http://dbpedia.org/resource/All_Dogs_Go_to_Heaven_2
336	http://dbpedia.org/resource/Academy_Award_for_Sound_Editing
337	http://dbpedia.org/resource/Category:Films_set_in_Berlin
338	http://dbpedia.org/resource/Recording_Industry_Association_of_America
339	http://dbpedia.org/resource/Category:1945_films
340	http://dbpedia.org/resource/Chicago_Film_Critics_Association_Award_for_Best_Supporting_Actress
341	http://dbpedia.org/resource/Game_Boy_Color
342	http://dbpedia.org/resource/Category:Mafia_films
343	http://dbpedia.org/resource/Dennis_Quaid
344	http://dbpedia.org/resource/Category:Films_about_technological_impact
345	http://dbpedia.org/resource/Born_American
346	http://dbpedia.org/resource/Columbia_University_School_of_the_Arts
347	http://dbpedia.org/resource/San_Francisco_Chronicle
348	http://dbpedia.org/resource/Tim_Suhrstedt
349	http://dbpedia.org/resource/Category:Films_about_paraplegics_or_quadriplegics
350	http://dbpedia.org/resource/Julianne_Moore
351	http://dbpedia.org/resource/MTV_Movie_Awards
352	http://dbpedia.org/resource/Victor_Miller_(writer)
353	http://dbpedia.org/resource/Category:Films_directed_by_Frank_Oz
354	http://dbpedia.org/resource/Robert_Forster
355	http://dbpedia.org/resource/Batman_Forever
356	http://dbpedia.org/resource/Love_Affair_(1994_film)
357	http://dbpedia.org/resource/Mob_film
358	http://dbpedia.org/resource/The_Muse_(1999_film)
359	http://dbpedia.org/resource/Robert_Daley_(producer)
360	http://dbpedia.org/resource/Category:Military_courtroom_films
361	http://dbpedia.org/resource/Alain_Dorval
362	http://dbpedia.org/class/yago/WikicatFilmsDirectedByRichardDonner
363	http://dbpedia.org/resource/Midnight_movie
364	http://dbpedia.org/resource/New_wave_music
365	http://dbpedia.org/resource/DVD_region_code
366	http://dbpedia.org/resource/Satyajit_Ray
367	http://dbpedia.org/resource/List_of_Irish_films
368	http://dbpedia.org/resource/Peter_Menzies_Jr.
369	http://dbpedia.org/resource/Warner_Bros._Records
370	http://dbpedia.org/resource/Harold_Arlen
371	http://dbpedia.org/resource/The_Deer_Hunter
372	http://dbpedia.org/resource/Tagline
373	http://dbpedia.org/resource/California
374	http://dbpedia.org/resource/%22Crocodile%22_Dundee
375	http://dbpedia.org/resource/List_of_horror_films_of_the_1940s
376	http://dbpedia.org/resource/Gailard_Sartain
377	http://dbpedia.org/resource/Screamers_(1995_film)
378	http://dbpedia.org/resource/Films_considered_the_greatest_ever
379	http://dbpedia.org/resource/Geronimo:_An_American_Legend
380	http://dbpedia.org/resource/List_of_highest-grossing_films_in_Canada_and_the_United_States
381	http://dbpedia.org/resource/Elya_Baskin
382	http://dbpedia.org/resource/Martin_Sheen
383	http://dbpedia.org/resource/Mary_Steenburgen
384	http://dbpedia.org/resource/Final_girl
385	http://dbpedia.org/resource/Category:Film_scores_by_Roy_Webb
386	http://dbpedia.org/resource/Science_fiction
387	http://dbpedia.org/resource/Wilmington,_North_Carolina
388	http://dbpedia.org/resource/Crooklyn
389	http://dbpedia.org/resource/Category:LGBT-related_coming-of-age_films
390	http://dbpedia.org/resource/Terminal_Velocity_(film)
391	http://dbpedia.org/resource/The_Bronx
392	http://dbpedia.org/resource/Chicago_Sun-Times
393	http://dbpedia.org/resource/Category:The_Ladd_Company_films
394	http://dbpedia.org/resource/Award_Theatre
395	http://dbpedia.org/resource/Fandango_(1985_film)
396	http://dbpedia.org/resource/Stewart_Copeland
397	http://dbpedia.org/resource/Halle_Berry
398	http://dbpedia.org/class/yago/WikicatAmericanSexComedyFilms
399	http://dbpedia.org/resource/The_Flintstones_in_Viva_Rock_Vegas
400	http://dbpedia.org/resource/Private_School_(film)
401	http://dbpedia.org/resource/The_Best_Years_of_Our_Lives
402	http://dbpedia.org/resource/Robert_Bolt
403	http://dbpedia.org/resource/Roles_of_mothers_in_Disney_media
404	http://dbpedia.org/resource/Pee-wee's_Big_Adventure
405	http://dbpedia.org/resource/Cliff_Edwards
406	http://dbpedia.org/resource/Ned_Beatty
407	http://dbpedia.org/resource/Full_Metal_Jacket
408	http://dbpedia.org/resource/Shari_Carpenter
409	http://dbpedia.org/resource/Gérard_Brach
410	http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_2:_Freddy's_Revenge
411	http://dbpedia.org/resource/Beverly_Hills_Ninja
412	http://dbpedia.org/resource/Visions_of_Light
413	http://dbpedia.org/resource/Steven_Rosenblum
414	http://dbpedia.org/resource/Goldfinger_(film)
415	http://dbpedia.org/resource/Clyde_Kusatsu
416	http://dbpedia.org/class/yago/Wikicat1990sComedyHorrorFilms
417	http://dbpedia.org/resource/Hogan's_Heroes
418	http://dbpedia.org/resource/Category:Universal_Pictures_animated_films
419	http://dbpedia.org/resource/Vampire_in_Brooklyn
420	http://dbpedia.org/resource/Clerks
421	http://dbpedia.org/resource/Patrick_Malahide
422	http://dbpedia.org/resource/Exotica_(film)
423	http://dbpedia.org/resource/Category:Action_adventure_films
424	http://dbpedia.org/resource/Sophie's_Choice_(film)
425	http://dbpedia.org/resource/Tess_Harper
426	http://dbpedia.org/resource/Category:1980s_psychological_thriller_films
427	http://dbpedia.org/resource/Marathon_Man_(film)
428	http://dbpedia.org/resource/Category:Film_soundtracks
429	http://dbpedia.org/resource/Category:1980s_martial_arts_films
430	http://dbpedia.org/resource/Peter_Pan_(1953_film)
431	http://dbpedia.org/resource/Category:1950s_musical_comedy_films
432	http://dbpedia.org/resource/List_of_romantic_comedy_films
433	http://dbpedia.org/resource/Nightwatch_(1997_film)
434	http://dbpedia.org/resource/James_Bond_in_film
435	http://dbpedia.org/resource/Labyrinth_(film)
436	http://dbpedia.org/resource/John_Stephenson_(actor)
437	http://dbpedia.org/resource/Mrs._Miniver_(film)
438	http://dbpedia.org/resource/Michael_Cimino
439	http://dbpedia.org/resource/Martin_Campbell
440	http://dbpedia.org/resource/List_of_people_from_Missouri
441	http://dbpedia.org/resource/Mickey_Goldmill
442	http://dbpedia.org/resource/Vittorio_Storaro_filmography
443	http://dbpedia.org/resource/List_of_United_States_Marines
444	http://dbpedia.org/resource/20th_Century_Fox_Television
445	http://dbpedia.org/resource/Paul_Freeman_(actor)
446	http://dbpedia.org/resource/Theoni_V._Aldredge
447	http://dbpedia.org/resource/Ken_Finkleman
448	http://dbpedia.org/resource/List_of_multimedia_franchises
449	http://dbpedia.org/resource/The_'Burbs
450	http://dbpedia.org/resource/Lawrence_Bender
451	http://dbpedia.org/resource/Category:The_Kennedy/Marshall_Company_films
452	http://dbpedia.org/resource/Pittsburgh_Police
453	http://dbpedia.org/resource/Wayne_Allwine
454	http://dbpedia.org/resource/European_Film_Award_for_Best_Actress
455	http://dbpedia.org/resource/14th_Independent_Spirit_Awards
456	http://dbpedia.org/resource/Category:Jazz_films
457	http://dbpedia.org/resource/Special_edition
458	http://dbpedia.org/resource/Lone_Star_(1996_film)
459	http://dbpedia.org/resource/Meatballs_Part_II
460	http://dbpedia.org/resource/Candy_Candido
461	http://dbpedia.org/resource/Grand_Prix_(Belgian_Film_Critics_Association)
462	http://dbpedia.org/resource/List_of_films:_T
463	http://dbpedia.org/resource/List_of_1997_box_office_number-one_films_in_the_United_Kingdom
464	http://dbpedia.org/resource/Ralph_Rosenblum
465	http://dbpedia.org/resource/Stephen_Semel
466	http://dbpedia.org/resource/New_York_Post
467	http://dbpedia.org/resource/Category:IMAX_films
468	http://dbpedia.org/resource/Category:1970s_LGBT-related_films
469	http://dbpedia.org/resource/List_of_American_films_of_1983
470	http://dbpedia.org/resource/John_Hodge_(screenwriter)
471	http://dbpedia.org/resource/Category:Films_set_in_Kentucky
472	http://dbpedia.org/resource/Tony_Scott
473	http://dbpedia.org/resource/Charles_Wolcott
474	http://dbpedia.org/resource/Pauline_Kael
475	http://dbpedia.org/resource/Joan_Plowright
476	http://dbpedia.org/resource/Combat_in_film
477	http://dbpedia.org/resource/Man_or_Muppet
478	http://dbpedia.org/resource/1988_National_Society_of_Film_Critics_Awards
479	http://dbpedia.org/resource/The_Taming_of_the_Shrew_(1967_film)
480	http://dbpedia.org/resource/John_F._Seitz
481	http://dbpedia.org/resource/Category:Films_shot_in_London
482	http://dbpedia.org/resource/Neil_Patrick_Harris
483	http://dbpedia.org/resource/Kenichi_Ogata_(voice_actor)
484	http://dbpedia.org/resource/Harriet_Walter
485	http://dbpedia.org/resource/List_of_1998_box_office_number-one_films_in_Australia
486	http://dbpedia.org/class/yago/WikicatUnitedStatesNationalFilmRegistryFilms
487	http://dbpedia.org/resource/Bill_Morrison_(comics)
488	http://dbpedia.org/resource/Category:Films_set_in_1958
489	http://dbpedia.org/resource/John_Vernon
490	http://dbpedia.org/resource/Buena_Vista_International
491	http://dbpedia.org/resource/Category:1934_films
492	http://dbpedia.org/resource/Basquiat_(film)
493	http://dbpedia.org/resource/2010_in_home_video
494	http://dbpedia.org/resource/Rick_Baker_(makeup_artist)
495	http://dbpedia.org/class/yago/Wikicat1966Films
496	http://dbpedia.org/resource/M._Butterfly_(film)
497	http://dbpedia.org/resource/Art_Carney
498	http://dbpedia.org/resource/Andrew_Davis_(director)
499	http://dbpedia.org/resource/Claude_Berri
500	http://dbpedia.org/resource/Joe_Pantoliano
501	http://dbpedia.org/resource/Ralph_Sall
502	http://dbpedia.org/resource/Second_weekend_in_box_office_performance
503	http://dbpedia.org/resource/Category:Best_Documentary_Feature_Academy_Award_winners
